ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Initial_Track_1_Plus,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,QualScore,RecvdMean,Prior_Sav_Adj,RegTrndUpdt,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,prov_Rate_1000,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO44,ACO43,ACO11,ACO12,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30
A3047,"Aledade Mississippi ACO, LLC","MS, TN",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,18036,0.028461678,0.025785357,5242384,5242384,,2435513,0,1,0.9481,0,,0,,10462,9454,184190961,178948577,0,0,0.5,0.4741,0,Low Revenue,65745,8514,14947,7793,69978,8564,14198,7803,65713,8879,15158,8332,76348,9086,14291,8986,10164,0.937,0.924,0.932,0.913,0.928,0.933,0.927,0.921,0.95,0.911,0.914,0.932,0.956,0.964,0.935,1.006,209,3146,1881,17455,17606,189,2407,1463,13548,3030,8409,4943,1654,10586,7450,13970,3745,100,19,9,193,2897,2419,175,221,96,169,696,0,2289,3195,145,689,332,314,287,6,12,10,18,9,799,740,193,668,229,11707,5319,3685,1886,817,45,27,13775,0,0,3,0,1,1,74,44,106,3,0,89.33,95.21,94.34,86.16,56.11,58.52,71.36,30.14,14.59,17.85,37.06,85.1,60.93,61.4,2.5,100,89.25,86.22,75.47,84.13,88.42,77.78,77.42,78.76,82.74,84.78,13.95,61.44,10.13,67.65,79.29,95.12
A3053,eBrightHealth ACO,"DE, MD, PA",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,53040,0.020071526,0.021391939,11278902,0,,0,0,1,0.8822,0,,0,,10860,10402,561935466,550656564,,,0.5,0.4411,0,High Revenue,89838,11071,15648,8903,96412,11909,15748,9114,87709,12100,15266,9372,79899,12786,15873,9938,10642,1.062,1.053,1.001,0.954,1.078,1.077,0.975,0.961,1.095,1.084,0.961,0.958,0.976,1.021,0.945,0.955,216,5274,1915,35785,51742,109,5162,2376,44094,6963,26444,14610,5023,30540,22500,44261,6482,395,304,20,1578,3212,2818,31,315,68,303,521,4,2648,3481,109,430,258,267,244,1,16,6,17,10,808,665,192,711,253,10212,3601,5148,1382,82,42,25,11734,0,12,0,0,6,6,530,797,464,253,28,83.08,94.79,92,79.71,62.38,62.19,75.93,23.55,14.7,19.84,34.39,74.56,55.96,63.86,2.12,99.96,94.74,89,81.25,81.23,67.7,80.65,72.8,69.26,78.08,84.23,2.44,49.44,10.78,53.16,71.12,90.12
A3070,"Western Kentucky Clinical Partners, LLC",KY,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,7944,-0.049577751,0.03211011,-3846753,-3846753,,0,0,1,0.9376,0,,0,,10046,9244,77590304,81437056,,,0.5,0.4688,0,Low Revenue,67980,8539,15275,7830,89634,7678,11652,8445,67185,7858,12677,8430,78973,9397,14375,9819,10544,0.972,0.942,1.003,0.95,0.977,0.926,0.948,0.993,0.949,0.927,0.937,0.995,1.003,0.917,0.909,1.033,53,1238,637,5675,7724,51,989,540,6144,1264,3479,2258,943,4426,3518,7122,677,37,12,1,95,2960,2596,73,238,85,144,709,0,2931,2979,186,580,382,312,288,2,14,8,16,8,826,722,188,735,232,10804,4378,4199,2140,87,68,23,9314,0,0,4,0,0,0,67,107,62,24,2,86.58,94.71,93.05,86.4,58.81,62.69,70.99,29.33,15.24,19.32,36.57,79.61,60.74,65.22,2.35,100,93.51,85.29,90.15,88.16,74.6,92.86,64.18,79.19,78.8,82.78,2.35,56.4,14.4,62.8,69.87,92.88
A3073,AccoCare,"SD, NE",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,6820,-0.057212276,0.034358358,-3528566,-3528566,,0,0,1,0.9523,0,,0,,9331,8461,61674972,65203538,,,0.5,0.4762,0,High Revenue,48876,8570,11315,8111,67980,8320,10135,7593,59570,7617,10868,8160,89717,9864,12199,9222,9865,1.033,0.955,1.014,0.953,1.008,0.9,1,0.953,0.97,0.92,0.962,0.933,0.969,0.938,0.938,0.929,27,724,528,5288,6610,28,677,530,5375,928,3110,1857,925,3840,2980,6576,11,13,8,86,126,2960,2825,31,55,67,228,780,0,2545,3075,84,147,248,275,265,1,3,6,11,7,853,534,139,584,166,9342,4697,3181,1315,150,67,27,10821,0,0,0,0,1,0,32,29,11,19,0,87.01,94.38,92.29,82.2,59.96,58.62,74.17,22.91,14.61,16.23,33.79,66.44,52.17,80,2.07,100,54.88,92.46,83.71,89.52,77.47,52.73,60.56,73.49,83.1,71.03,6.25,48.31,11.24,52.81,70.98,92.69
A3075,"Tar River Health Alliance, LLC",NC,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,10027,0.028200652,0.029983797,2746440,0,,0,0,1,0.9074,0,,0,,9961,9117,97389249,94642809,2334508,0,0.5,0.4537,0,Low Revenue,67741,8046,11132,6886,65600,8832,11596,7401,73448,8091,12139,7710,76386,9196,13816,8209,9680,0.928,0.936,0.93,0.891,0.964,0.918,0.885,0.909,0.969,0.943,0.927,0.919,0.975,0.963,1.032,0.963,139,1635,1056,7639,9777,134,1288,706,7650,1629,4716,2668,1014,5767,4260,6374,3417,16,16,38,166,3089,2674,146,253,47,143,553,0,2103,3174,132,460,284,307,284,3,14,5,20,9,820,725,224,575,154,10271,3673,4145,2393,61,53,24,9947,0,0,0,0,0,0,37,35,25,20,0,88.74,93.67,92.31,87.03,65.8,61.03,71.95,31.21,15.78,21.3,38.02,84.46,64.07,61.11,2.11,100,99.01,94.84,89.72,88.77,92.25,76.47,96.39,86.13,92.91,84,26.09,66.53,7.17,69.32,70.68,92.34
A3083,"Affiliated ACO, LLC",MN,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,4816,-0.010774056,0.040007004,-519964,0,,0,0,1,0.8949,0,,0,,10382,9704,48260725,48780688,1647964,0,0.5,0.4474,0,Low Revenue,76242,7018,14379,8830,73541,7869,12653,8960,76302,7611,13989,9319,70017,8554,13847,10197,10494,0.902,0.895,0.883,0.974,0.989,0.887,0.93,0.983,0.964,0.894,0.933,1.001,0.995,0.866,0.846,0.966,47,1349,239,4414,4648,39,1023,201,3386,1238,1544,1287,747,2672,2144,4621,20,6,44,28,97,3591,3422,32,70,99,278,907,0,2819,2659,63,142,309,282,271,1,3,6,14,6,813,656,89,579,209,9477,4879,2555,2015,27,78,24,11128,0,0,0,0,0,0,76,66,40,16,0,84.02,91.77,91.96,79.38,60.18,62.48,76.64,25.43,14.65,18.36,38.68,86.12,61.58,83.78,1.98,100,81.65,89.47,67.55,87.77,56.11,59.38,76.36,87.31,75.38,90.98,2.65,65.23,12.89,74.61,76.43,93.31
A3086,"GHN ACO, LLC",TX,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,5872,-0.027952995,0.036381381,-1782083,0,,0,0,1,0.9292,0,,0,,11140,10669,63752852,65534935,,,0.5,0.4646,0,High Revenue,87033,8810,13467,8677,85329,9409,14712,8987,81703,9273,16699,9613,99371,10995,18714,9992,11451,1.029,1.026,1.031,0.985,1.095,0.951,0.989,0.961,1.031,0.899,0.983,0.972,1.043,0.868,0.936,0.95,52,697,565,4711,5723,40,562,487,4634,736,2760,1621,755,3387,2485,5282,172,17,281,5,115,3414,2293,479,603,36,357,996,52,2049,3753,127,845,292,311,241,31,34,4,15,12,798,737,160,513,169,11486,5001,5136,1331,17,64,30,13971,1,0,0,0,1,16,29,34,10,16,0,88.69,94.4,92.8,86.66,60.26,67.27,72.73,30.65,14.7,18.79,32.17,66.59,52.22,33.33,1.9,96.77,96.15,64.71,65.11,64.75,75.42,77.78,53.36,66.1,62.54,79.29,16.67,37.5,17.14,43.04,73.39,87.36
A3091,California ACO,CA,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,17559,0.032820065,0.025976195,5900614,5900614,,2679597,1,1,0.9268,1,,0,,10488,9827,179786779,173886165,2530000,2530000,0.5,0.4634,0,Low Revenue,74657,7776,11379,8946,76946,7696,12077,8890,82807,8503,12662,9122,87600,9822,12253,9438,10144,0.939,0.866,0.854,0.996,0.992,0.859,0.842,0.973,1.002,0.833,0.846,0.973,0.996,0.903,0.859,0.942,112,2259,1660,12919,17142,92,1996,1480,13574,2597,8533,4466,1963,10107,7452,15977,260,284,332,191,515,3352,3120,23,167,57,180,779,0,2243,3097,78,398,230,254,243,0,7,4,13,9,846,660,197,494,214,10771,5796,3506,762,706,51,25,14057,0,4,3,0,0,0,89,27,28,30,0,84.47,91.63,89.52,77.18,58.18,61.61,71.93,24.12,15.46,18.6,36.82,84.24,61.75,88.89,1.94,79.07,100,73.54,71.03,85.28,80.98,92.94,60.38,61.45,68.63,77.53,5,44.07,16.67,49.26,80.4,83.37
A3094,Avant MSO,SC,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,14123,0.016061574,0.027525705,2224667,0,,0,1,1,0.9268,1,,0,,10038,9041,138508643,136283977,,,0.5,0.4634,0,Low Revenue,79063,7037,13654,8586,83891,7591,12390,8373,79070,8017,13335,8426,90005,8538,15789,9394,9877,0.963,0.825,0.911,0.929,0.915,0.836,0.907,0.933,0.998,0.868,0.947,0.913,0.927,0.855,1.043,0.955,93,1850,414,12279,13798,81,1273,194,12250,1764,7350,3889,1120,7949,6174,11623,1950,124,29,9,388,2604,2262,24,297,31,209,453,1,1588,4347,132,486,276,264,243,1,16,4,15,5,828,613,185,639,270,12903,5650,5260,1985,9,42,22,10040,0,0,0,0,0,0,35,8,55,22,0,87.15,94.51,94.27,85.77,59.74,63.42,72.64,26.02,15.29,18.29,33.4,77.17,57.3,59.09,2.08,100,97.93,60,59.68,75.78,81.6,50,81.45,73.05,69.44,87.88,9.09,67.2,8,72.4,76.28,89.96
A3102,"San Juan Accountable Care Organization, LLC",CO,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,9236,0.013463111,0.030763764,1125721,0,,0,0,1,0.8762,0,,0,,9278,8749,83615217,82489496,1966804,0,0.5,0.4381,0,High Revenue,55409,9558,13789,8120,53933,9764,12508,8101,45602,8447,11389,8187,75228,9260,12307,8687,9154,1.014,1.006,0.946,0.863,0.893,0.987,0.822,0.839,0.89,0.944,0.85,0.864,0.92,0.857,0.862,0.83,23,606,426,6158,9012,31,617,503,7861,929,4839,2656,812,4915,4321,8753,18,20,124,12,309,2628,2346,13,272,15,271,490,0,3094,2282,84,182,319,210,196,0,12,1,7,2,799,637,118,511,195,8048,3511,3094,1152,291,38,23,12680,2,4,2,0,2,4,208,676,72,107,1,83.2,93.5,91.38,77.64,56.85,61.89,75.02,27.36,14.63,18.34,31.26,65.82,51.37,33.33,1.79,99.34,95.2,71.05,69.06,72.5,66.55,54.35,66.32,65.57,69.8,79.96,5.62,48.87,10.92,53.21,76.92,88.69
A3103,"Accountable Care of NEFL, LLC",FL,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,4976,0.14159549,0.039126563,8164582,8164582,,3651612,0,1,0.9128,0,,0,,11872,10720,57661315,49496733,,,0.5,0.4564,0,Low Revenue,74626,11168,18830,9507,90393,10625,14397,9487,83811,10804,15611,9474,76465,9641,13512,9162,10191,1.02,1.106,1.051,1.092,1.029,1.058,1.096,1.056,1.036,1.053,1.052,1.063,1.083,1.036,0.955,1.083,50,663,213,4384,4857,60,465,163,4168,646,2441,1422,467,2733,2243,3954,685,110,24,7,196,2572,2358,61,145,19,270,533,0,1730,4318,84,545,296,282,269,1,7,4,13,5,832,663,220,840,278,11870,4795,5881,1190,4,50,24,10279,0,0,0,0,0,0,36,2,15,14,0,84.62,92.88,91.6,80.96,61.51,62.21,72.96,24.55,14.64,18.35,29.42,73.93,50.68,33.33,2.05,100,70,76.3,68.59,73.26,92.59,78.85,78.92,70.62,64.09,85.2,15.38,32.93,12.59,36.72,77.05,70.35
A3104,"Rocky Mountain Accountable Care Organization, LLC","WA, CO, ID",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,13525,0.032759165,0.027884577,4678099,4678099,,2114878,0,1,0.9226,0,,0,,10779,9746,142802765,138124666,2530000,2114878,0.5,0.4613,0,High Revenue,57704,9282,18156,8952,70666,9455,17025,8983,69453,9986,17167,9160,89166,9521,15619,9940,10426,0.931,0.847,0.916,0.859,0.912,0.809,0.868,0.855,0.93,0.796,0.812,0.818,0.978,0.804,0.761,0.897,32,1626,743,10555,13248,35,1425,752,11036,1793,6635,3796,1301,7029,6496,12892,43,64,111,71,344,3262,3140,21,86,35,156,758,0,3880,2079,156,273,262,228,222,0,4,2,8,6,822,744,51,591,203,8046,407,2502,871,4267,41,24,17721,9,5,25,0,0,17,756,1699,390,363,3,78.4,92.36,90.56,76.35,56.55,60.02,73.23,24.99,14.25,17.32,34.47,68.57,54.75,69.23,1.61,100,93.55,44.33,68.03,77.45,39.37,57.58,41.49,73.08,67.6,78.23,3.33,53.67,11.83,58.33,68.25,89.52
A3105,"Prime Accountable care , LLC",MI,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,5501,0.040273444,0.037495495,3118012,3118012,,1409702,0,1,0.9227,0,,0,,14532,12374,77421050,74303037,,,0.5,0.4613,0,Low Revenue,86386,10619,13645,9935,94602,11322,15398,10645,89607,10398,16442,10129,81023,12207,17567,11352,13947,1.037,1.077,0.973,1.141,1.007,1.065,0.996,1.153,1.103,1.041,1.031,1.17,1.101,1.09,1.11,1.172,87,2055,681,3414,5328,102,1647,857,2722,1917,2092,1052,440,3061,2440,3595,1534,99,38,9,226,4843,4251,178,236,224,112,981,0,2812,3925,201,1047,390,498,457,5,11,24,28,25,798,1151,384,774,211,12021,6153,4324,1100,444,88,25,10333,1,6,4,0,0,0,75,50,60,25,0,86.32,92.02,89.16,81.89,61.98,56.82,69.65,25.37,15.06,17,45.17,92.61,69.53,77.27,2.1,94.2,98.23,97.39,76.98,77.75,92.65,96.13,85.16,77.85,75,86,25.47,57.62,21.48,68.75,73.62,94.33
A3118,MissouriHealth+,MO,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,10172,0.077162809,0.029896779,7659761,7659761,,2874674,0,1,0.7659,0,,0,,10016,9004,99267530,91607769,0,0,0.5,0.383,0,Low Revenue,71800,7633,11200,7449,74783,7913,10733,7287,70226,8611,11946,7619,71861,8038,11930,8236,9243,0.962,0.926,0.894,0.947,0.982,0.92,0.866,0.929,0.983,0.903,0.886,0.918,0.971,0.872,0.889,0.924,110,6467,1430,4603,9911,98,4463,1259,4092,4889,3289,1458,536,5710,4462,7624,2316,40,59,15,118,3300,2864,101,206,154,121,391,0,2884,2000,164,303,357,343,306,2,11,24,14,11,737,1026,231,595,192,8269,354,2724,674,4517,39,23,9223,0,146,0,0,0,0,239,225,253,21,8,82.54,93.2,90.58,81.57,62.86,59.52,68.1,24.85,15,18.35,46.16,88.09,63.58,74.39,2.4,100,75,59.87,39.24,52.96,79.01,54.73,81.82,54.55,50.33,76.81,7.77,27.79,21.59,34.34,63.98,84.64
A3143,CVCHiP,"NC, VA",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,6434,0.076027839,0.035131131,5455015,5455015,,2477241,1,1,0.9268,1,,0,,11491,10434,71750230,66295215,,,0.5,0.4634,0,Low Revenue,78315,9331,12566,7888,88603,9240,18039,7905,82168,9183,15287,8253,84555,9683,14395,8662,10618,1.005,0.94,0.957,0.928,1.015,0.959,0.994,0.932,1.023,0.968,0.983,0.936,1.056,0.983,1.023,0.98,106,1330,696,4735,6244,102,1108,578,4456,1373,2845,1609,607,3568,2866,3536,2708,62,33,6,89,3392,3118,48,190,41,190,689,0,2292,3373,290,435,309,344,326,1,10,7,25,8,796,961,236,640,164,10721,5603,3787,1288,43,62,26,9954,0,6,0,0,0,1,23,14,25,15,0,87.55,93.57,92.31,80.98,56.84,58.68,71.98,30,14.96,19.07,42.95,90.68,69.5,77.27,1.73,100,97.74,72.93,52.18,38.66,73.78,88.64,47.4,51.79,57.01,80.56,5,38.04,15.22,42.75,69.69,91.04
A3151,"Beacon Rural Health, LLC",ME,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,1,0,21469,-0.030183966,0.024853095,-7442559,-7442559,,0,0,1,0.8677,0,,0,,11815,10757,246573262,254015820,1745716,0,0.5,0.4339,0,High Revenue,71335,8862,12886,9329,75090,9172,13202,9316,69555,9752,14185,9701,75928,11662,16474,10545,12172,0.986,0.917,0.939,1.002,0.991,0.926,0.92,0.996,0.99,0.931,0.933,0.978,1.018,1.006,0.974,1.031,123,4598,3911,13176,20870,128,4126,3534,13081,4724,8271,5799,2675,11897,9572,20766,82,53,25,66,477,3625,3372,5,186,75,293,985,0,4489,2141,188,531,282,334,319,0,9,5,18,12,864,979,191,636,227,9115,3051,3132,2188,745,74,21,11929,4,0,5,0,5,10,553,1133,410,317,0,85.45,92.87,90.6,77.55,66.98,63.02,76.02,18.34,14.92,19.09,42.27,79.19,62.83,65.06,2.11,100,95.99,94.33,83.4,83.95,86.53,70.97,86.11,73.7,77.02,80.66,5.26,49.83,18.86,57.91,75.17,93.55
A3155,"Peninsula Regional Clinically Integrated Network, LLC","MD, DE, VA",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,12189,0.007042982,0.028686337,1024744,0,,0,0,1,0.9317,0,,0,,12239,11030,145498602,144473858,,,0.5,0.4659,0,High Revenue,86830,13085,15638,9560,85347,12662,17200,9893,76122,12902,14972,9756,82033,14287,17877,10726,12153,1.042,1.055,1.021,0.953,1.055,1.068,0.929,0.956,1.036,1.035,0.949,0.926,0.985,1.085,0.826,0.956,97,1557,550,9963,11888,106,1396,623,9764,1856,6012,3252,1069,7010,5179,9701,2110,63,30,5,280,4004,3486,55,471,30,232,423,1,3165,3709,114,598,291,275,246,2,25,2,11,6,808,804,197,736,293,11082,3001,5349,1789,943,36,25,10670,0,14,0,0,1,0,87,96,67,58,0,78.11,91.19,91.28,78.31,61.47,60.17,75.58,22.18,14.71,18.12,36.73,77.3,55.41,64.29,1.83,100,66.14,95.16,80.84,86.96,76.83,93.18,81.63,73.38,74.41,84.64,17.14,61.72,9.66,67.24,65.18,91.48
A3173,Baxter Physician Partners,"AR, MO",Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,12669,-0.070617711,0.02839828,-7972863,-7972863,,0,0,1,0.9321,0,,0,,9157,8223,112901750,120874613,,,0.5,0.4661,0,High Revenue,68755,6826,13175,7306,68830,7425,12902,7395,50404,7412,13152,7913,80187,9137,14481,9234,9803,0.989,0.824,0.942,0.947,0.976,0.871,0.931,0.94,0.954,0.823,0.918,0.932,0.986,0.855,0.977,0.953,34,1879,861,9533,12330,45,1656,759,9870,2074,5817,3543,1235,7007,5662,12442,11,28,16,29,143,3074,2557,69,363,95,188,495,0,2762,2442,72,423,358,314,283,2,18,12,18,9,814,695,193,549,234,9340,4366,3247,1187,539,48,25,9433,0,0,4,0,2,7,52,119,75,22,4,87.54,92.82,91.72,85.85,56.43,60.99,71.19,27.31,14.87,18.5,40.06,77.3,59.09,53.85,2.42,99.36,85.49,75.97,71.5,74.68,56.93,63.51,74.5,66.61,75.57,67.75,2.88,49.35,15.2,55.39,67.8,85.83
A3178,"Care4Texans, LLC",TX,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,9046,-0.06971667,0.030953954,-5670195,-5670195,,0,0,1,0.8738,0,,0,,9222,8424,81331983,87002178,,,0.5,0.4369,0,High Revenue,64329,8465,11447,7322,59653,8095,12381,7106,70327,8858,12590,7440,67590,9538,17597,8660,9865,0.979,0.972,0.94,0.926,0.968,0.963,0.922,0.942,0.973,0.944,0.902,0.896,0.969,0.896,0.895,0.901,87,1577,640,7117,8819,83,1014,544,7178,1336,4150,2529,1031,5179,3867,7781,820,31,235,12,167,2728,2442,96,135,55,217,884,9,2094,3072,132,685,274,284,266,3,7,6,19,9,796,663,205,615,197,9009,2805,3777,1194,1233,59,31,12649,0,14,1,0,1,0,113,197,52,33,0,89.29,94.47,93.94,82.96,50.69,61.11,74.29,28.79,14.83,19.36,38.57,73.14,57.3,70.83,2.11,99.44,99.22,79.37,62.41,82.37,46.61,24.32,81.2,59.14,74.05,86.91,0,42.4,15.72,47.35,56.66,74.32
A3187,"MedStar Accountable Care, LLC","MD, DC",Initial,1,01/01/2016 12:00:00 AM,0,0,1,0,01/01/2016 12:00:00 AM,0,0,1,0,0,0,1,45438,0.01878519,0.005,11233812,11233812,,7740681,0,1,0.9375,0,,0,,13405,13366,598014271,586780459,,,0.75,0.7031,0,High Revenue,90072,14722,16586,11873,89635,14128,16517,11524,92181,14029,15368,11203,92059,13987,16380,11361,13153,1.015,1.228,1.074,1.19,1,1.223,1.006,1.147,1.014,1.174,0.959,1.082,0.989,1.112,0.933,1.035,340,3782,1989,15865,44610,601,5493,3399,35118,6004,20412,13436,5586,27724,17714,25965,17080,670,307,28,1388,4484,4318,36,105,35,226,889,4,3290,3987,130,463,248,305,295,1,6,4,19,11,804,839,242,761,269,10667,3517,5871,1256,23,68,27,12087,0,0,0,0,5,0,943,1652,450,503,0,81.75,94.25,92.88,80.11,61.11,60.12,74.23,21.92,14.61,17.58,39.04,87.08,64.52,70.73,1.9,100,97.93,94.09,70.04,78.29,87.1,94.74,87.18,66.89,71.71,88.71,21.05,36.22,14.8,40.48,67.33,95.73
A3195,Cayuga Health Partners,NY,Initial,1,01/01/2016 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,6990,-0.105284788,0.034018018,-6023706,-6023706,,0,0,1,0.9055,0,,0,,8385,7449,57213455,63237161,,,0.5,0.4527,0,High Revenue,60791,7260,9227,6314,59908,7320,9523,6292,73471,7888,10674,6997,85003,8823,11528,8704,9268,0.922,0.862,0.877,0.904,0.92,0.853,0.85,0.907,0.931,0.862,0.889,0.912,0.917,0.875,0.889,0.92,26,1037,380,4992,6823,31,960,489,5343,1168,3068,1779,975,3992,2998,6353,181,67,22,4,363,2968,2715,11,204,54,217,560,0,2705,2390,131,295,221,277,260,0,11,5,13,6,796,661,198,604,183,9399,3578,4144,1672,5,53,24,9891,0,0,0,0,1,3,76,211,80,57,0,86.23,94.38,91.42,79.63,58.63,60.37,75.37,22.91,14.53,18.02,39.18,76.11,59.99,68.42,1.98,99.46,74.05,90.1,80.93,90.19,70.2,56.52,54.66,81.16,80.08,77.82,6.15,61.6,11.79,68.06,76.84,93.68
